id,id_vendedor,id_cliente,preco_total,data_venda,comissao
108011,80903,34707,3055.5,2010-10-11,122.22
108012,80775,31515,605.5,2023-12-11,24.22
108013,81615,32929,3050.0,2013-06-10,122.0
108014,80662,33355,30005.5,2011-12-29,1200.22
108015,81206,32881,6050.0,2018-11-02,242.0
108016,81502,33919,10000.0,2017-05-14,400.0
108017,80853,31027,10005.5,2013-02-17,400.22
108018,81922,30733,300.0,2024-11-14,12.0
108019,80014,31577,60005.5,2013-11-28,2400.22
108020,81711,34097,63000.0,2012-10-17,2520.0
108021,80817,30665,30000.0,2024-06-03,1200.0
108022,81302,33611,55.5,2016-07-11,2.22
108023,81997,31413,3300.0,2013-05-07,132.0
108024,80643,32454,3000.0,2022-06-02,120.0
108025,81017,32762,60000.0,2016-06-20,2400.0
108026,80964,30702,305.5,2024-01-24,12.22
108027,80949,31066,30000.0,2021-06-11,1200.0
108028,81151,32349,3000.0,2011-01-26,120.0
108029,80308,33478,30305.5,2016-05-23,1212.22
108030,80204,30101,40005.5,2014-08-14,1600.22
108031,81703,32264,30000.0,2013-02-11,1200.0
108032,80217,33237,55.5,2018-07-22,2.22
108033,80766,33140,33000.0,2020-06-25,1320.0
108034,80676,34185,10050.0,2009-11-05,402.0
108035,81599,32988,3005.5,2016-05-18,120.22
108036,80157,32301,5.5,2012-04-12,0.22
108037,80538,31353,5.5,2019-02-04,0.22
108038,80476,34927,10000.0,2021-05-01,400.0
108039,80178,32021,60300.0,2023-02-18,2412.0
108040,80999,32460,50.0,2022-03-07,2.0
108041,80801,30855,40005.5,2010-05-20,1600.22
108042,80502,33216,60050.0,2012-12-12,2402.0
108043,81565,32894,300.0,2020-09-08,12.0
108044,81747,34958,40300.0,2014-10-22,1612.0
108045,81483,32936,10000.0,2012-02-26,400.0
108047,80159,30563,600.0,2012-11-16,24.0
108048,81491,30687,300.0,2011-12-18,12.0
108049,80839,30172,13000.0,2022-03-18,520.0
108050,80172,32115,30000.0,2014-05-22,1200.0
108051,81093,31591,3100.0,2020-06-19,124.0
108052,81625,32319,30050.0,2011-10-11,1202.0
108053,81145,32022,5.5,2014-05-01,0.22
108054,81278,34356,10300.0,2018-10-12,412.0
108055,80223,30036,5.5,2014-02-09,0.22
108056,81648,33355,5.5,2021-12-22,0.22
108057,80258,33005,20050.0,2017-07-25,802.0
108058,80064,33118,30050.0,2010-04-27,1202.0
108059,80506,34610,40000.0,2020-07-10,1600.0
108060,80750,30563,20005.5,2018-10-28,800.22
108061,81743,33110,3000.0,2018-09-02,120.0
108062,81033,34411,40005.5,2015-10-21,1600.22
108063,81849,33301,3100.0,2013-07-14,124.0
108064,81325,31294,3000.0,2012-05-11,120.0
108065,81371,32380,600.0,2015-05-30,24.0
108066,81090,32013,3000.0,2011-11-21,120.0
108067,80542,33889,10005.5,2024-07-15,400.22
108068,80403,32025,350.0,2013-05-24,14.0
108069,81672,32896,10050.0,2019-08-17,402.0
108070,81557,31390,50.0,2024-05-20,2.0
108071,80536,32606,30305.5,2021-03-22,1212.22
108073,80919,31525,55.5,2019-11-28,2.22
108074,81418,34936,36000.0,2024-08-14,1440.0
108075,80497,34576,3005.5,2014-12-05,120.22
108076,81074,31933,6000.0,2019-05-24,240.0
108077,81313,31744,10005.5,2024-01-31,400.22
108078,80365,30746,60005.5,2018-11-26,2400.22
108079,80243,34496,60000.0,2013-06-04,2400.0
108080,81982,32975,50.0,2013-03-25,2.0
108081,81461,30545,30300.0,2022-12-27,1212.0
108082,81596,30298,43000.0,2011-02-18,1720.0
108083,81265,30301,10005.5,2011-06-19,400.22
108084,80137,32771,11.0,2018-09-25,0.44
108085,81465,34473,33000.0,2010-04-25,1320.0
108086,80446,34665,50.0,2018-06-06,2.0
108087,80359,33683,3000.0,2010-11-02,120.0
108088,81983,33506,5.5,2014-06-20,0.22
108089,80379,31420,3000.0,2013-12-05,120.0
108090,80135,31328,10005.5,2015-11-08,400.22
108091,80407,32393,10350.0,2021-05-24,414.0
108092,81053,30744,350.0,2020-12-16,14.0
108093,80590,30196,10305.5,2020-03-27,412.22
108094,80595,30113,650.0,2016-08-10,26.0
108095,80394,34772,3350.0,2012-04-27,134.0
108096,80600,30142,3000.0,2016-10-21,120.0
108097,80860,32312,33050.0,2011-10-16,1322.0
108098,80684,33850,20050.0,2012-06-26,802.0
108099,80629,32736,10000.0,2018-01-18,400.0
108100,81664,34757,30305.5,2016-06-13,1212.22
108101,81947,34504,10005.5,2019-04-15,400.22
108102,80307,31201,30300.0,2014-03-09,1212.0
108103,81299,33314,30005.5,2017-02-10,1200.22
108104,81739,34267,10300.0,2014-10-11,412.0
108105,80390,32675,6000.0,2022-02-25,240.0
108106,81369,33976,100.0,2023-05-01,4.0
108107,81783,31760,10050.0,2015-01-30,402.0
108108,80319,34161,13000.0,2013-05-21,520.0
108109,80775,31539,13000.0,2014-07-06,520.0
108110,81620,33149,13000.0,2020-08-21,520.0
108111,81017,31007,30000.0,2015-03-07,1200.0
108112,80769,30697,30000.0,2014-11-11,1200.0
108113,81393,34425,16000.0,2010-04-01,640.0
108114,81692,33332,30600.0,2021-07-01,1224.0
108115,81312,32207,10050.0,2017-03-30,402.0
108116,81521,31488,10050.0,2014-03-19,402.0
108117,81069,34724,30005.5,2020-06-02,1200.22
108118,80600,32794,100.0,2023-04-17,4.0
108119,80569,31062,30055.5,2022-06-11,1202.22
108120,80312,34642,30350.0,2010-10-15,1214.0
108121,80748,34004,50.0,2014-06-23,2.0
108122,80839,30279,13000.0,2011-03-02,520.0
108123,81810,33781,10000.0,2018-09-20,400.0
108124,81603,34588,60050.0,2021-03-11,2402.0
108125,80543,33552,50.0,2015-05-23,2.0
108126,81227,32866,90000.0,2020-11-11,3600.0
108127,80560,30291,50.0,2022-12-24,2.0
108128,80348,31503,10050.0,2014-07-19,402.0
108129,80642,34100,3005.5,2021-11-10,120.22
108130,80913,33993,13300.0,2009-07-12,532.0
108131,80297,30052,3005.5,2023-05-08,120.22
108132,80468,34441,600.0,2015-08-20,24.0
108133,81776,31912,3350.0,2015-03-02,134.0
108134,80088,31541,3005.5,2021-05-03,120.22
108135,80289,32549,100.0,2019-12-18,4.0
108136,80929,32778,30305.5,2012-06-11,1212.22
108137,80948,30294,40000.0,2023-06-07,1600.0
108138,80679,31447,20000.0,2021-09-14,800.0
108139,80613,32671,10000.0,2018-05-14,400.0
108140,81944,34839,5.5,2011-01-24,0.22
108141,80563,30285,13300.0,2012-10-31,532.0
108142,80843,32081,350.0,2023-06-23,14.0
108143,81850,32898,40000.0,2013-11-06,1600.0
108144,80201,34125,5.5,2014-05-12,0.22
108145,81459,30755,350.0,2012-02-14,14.0
108146,81053,34676,30300.0,2023-06-28,1212.0
108147,80852,33744,300.0,2017-05-08,12.0
108148,80597,30428,10050.0,2024-07-22,402.0
108149,81138,32606,40000.0,2023-09-03,1600.0
108150,81892,32221,10005.5,2021-01-12,400.22
108151,80072,33425,350.0,2023-01-16,14.0
108152,81733,32538,30300.0,2020-08-08,1212.0
108153,80866,34191,5.5,2024-05-13,0.22
108154,80749,30118,40300.0,2012-11-14,1612.0
108155,81186,34470,10305.5,2011-03-13,412.22
108156,80927,30336,3000.0,2016-09-07,120.0
108157,80456,31029,50.0,2012-02-24,2.0
108158,80087,30417,10350.0,2013-05-14,414.0
108159,81414,32426,30011.0,2014-01-11,1200.44
108160,80667,32809,30300.0,2015-10-27,1212.0
108161,81466,30589,5.5,2019-01-30,0.22
108162,81046,33910,50.0,2009-02-03,2.0
108163,80779,30228,30000.0,2014-09-20,1200.0
108164,80583,31734,13000.0,2018-07-29,520.0
108165,80020,32944,10000.0,2020-02-27,400.0
108166,81550,31343,13005.5,2021-06-19,520.22
108167,80433,33525,3005.5,2015-07-25,120.22
108168,80111,31456,30005.5,2009-06-28,1200.22
108169,81140,33062,3005.5,2016-01-21,120.22
108170,80023,30027,13300.0,2018-01-15,532.0
108171,80405,33522,3050.0,2021-03-20,122.0
108172,80324,32641,60000.0,2015-10-27,2400.0
108173,80890,30641,55.5,2016-10-15,2.22
108174,80268,34165,100.0,2018-03-20,4.0
108175,80483,33258,10005.5,2019-01-13,400.22
108176,80219,34406,5.5,2020-02-10,0.22
108177,81884,31165,40050.0,2009-07-29,1602.0
108178,80804,30038,33300.0,2015-10-26,1332.0
108179,80615,30473,300.0,2021-09-25,12.0
108180,81049,32903,60000.0,2008-12-31,2400.0
108181,81660,33769,605.5,2021-05-12,24.22
108182,81391,32562,3000.0,2016-12-17,120.0
108183,81710,31118,3055.5,2010-09-02,122.22
108184,80963,34382,5.5,2023-08-15,0.22
108185,81595,31647,3300.0,2020-11-12,132.0
108186,80277,30877,300.0,2013-03-29,12.0
108187,80464,31149,300.0,2016-03-22,12.0
108188,80424,31433,3300.0,2018-07-14,132.0
108189,81453,32967,30600.0,2018-02-20,1224.0
108190,80869,30960,30300.0,2013-12-02,1212.0
108191,81167,33758,20050.0,2014-07-16,802.0
108193,81767,31875,300.0,2010-08-11,12.0
108194,80837,30357,16.5,2011-12-11,0.66
108195,80166,32418,50.0,2018-04-20,2.0
108196,81746,34391,10000.0,2019-05-31,400.0
108197,81339,33691,13300.0,2015-10-27,532.0
108198,80345,30538,3000.0,2011-04-10,120.0
108199,81446,31230,3050.0,2022-02-03,122.0
108200,80730,34446,60000.0,2013-06-07,2400.0
108201,80574,31364,350.0,2022-11-27,14.0
108202,80387,34631,3000.0,2016-05-11,120.0
108203,81642,34400,13005.5,2015-03-23,520.22
108204,80722,30732,105.5,2016-11-17,4.22
108205,81057,30238,20300.0,2022-03-21,812.0
108206,81734,32925,33005.5,2013-03-28,1320.22
108207,81867,30539,70000.0,2021-04-10,2800.0
108208,80174,32038,30350.0,2021-03-18,1214.0
108209,81653,31098,3000.0,2011-08-05,120.0
108210,80702,30463,3050.0,2022-11-21,122.0
108211,80318,30975,10000.0,2021-06-26,400.0
108212,80224,31423,300.0,2013-09-18,12.0
108213,81845,34043,70000.0,2018-01-26,2800.0
108214,81626,31874,16000.0,2010-05-20,640.0
108215,80013,30932,40050.0,2019-01-10,1602.0
108216,80318,33032,10000.0,2023-05-03,400.0
108217,81466,33364,55.5,2011-11-14,2.22
108219,80227,33837,60000.0,2024-01-11,2400.0
108220,81072,33352,6000.0,2019-10-15,240.0
108221,81138,33345,43000.0,2024-04-21,1720.0
108222,81464,33100,10050.0,2009-07-24,402.0
108223,80767,32091,20050.0,2021-06-24,802.0
108224,80185,30461,3000.0,2023-03-27,120.0
108225,81133,30947,3600.0,2021-10-23,144.0
108226,81606,32704,900.0,2009-03-28,36.0
108227,81386,32827,5.5,2018-04-22,0.22
108228,81778,31628,30000.0,2020-12-07,1200.0
108229,81980,31558,350.0,2021-09-15,14.0
108230,80549,32870,16000.0,2015-07-19,640.0
108231,80482,33375,60005.5,2015-11-08,2400.22
108232,81688,31822,40000.0,2016-11-15,1600.0
108233,81891,32619,3000.0,2018-05-22,120.0
108235,81951,33532,55.5,2010-03-11,2.22
108236,81126,31136,100.0,2008-12-17,4.0
108237,81712,32971,3000.0,2018-12-02,120.0
108238,80246,34927,13300.0,2015-03-31,532.0
108239,80530,34810,30000.0,2020-02-05,1200.0
108240,80143,30993,300.0,2012-11-29,12.0
108241,81405,30146,13300.0,2010-06-18,532.0
108242,80588,30464,30100.0,2016-09-10,1204.0
108243,80858,31196,40000.0,2020-10-09,1600.0
108244,81512,32385,11.0,2013-08-23,0.44
108245,81333,31520,30000.0,2018-06-22,1200.0
108246,81848,30436,100.0,2016-01-20,4.0
108247,81891,34985,33300.0,2015-01-17,1332.0
108248,80588,33361,20000.0,2009-03-11,800.0
108249,80685,31108,60005.5,2012-09-17,2400.22
108250,80777,33610,33050.0,2018-05-23,1322.0
108251,80045,30575,20300.0,2016-08-01,812.0
108252,80511,30230,6050.0,2009-03-19,242.0
108253,81505,32174,13000.0,2014-09-20,520.0
108254,81758,34665,3350.0,2022-03-27,134.0
108255,80480,34506,350.0,2016-10-23,14.0
108256,81129,31944,50.0,2023-05-26,2.0
108257,80381,30540,30000.0,2013-04-28,1200.0
108258,81253,31958,300.0,2017-03-26,12.0
108259,80502,32684,30011.0,2019-05-22,1200.44
108260,81812,34419,3300.0,2024-08-21,132.0
108261,80569,30043,3050.0,2012-12-30,122.0
108262,80976,32319,50.0,2009-10-25,2.0
108263,81440,33105,350.0,2018-01-15,14.0
108264,81353,31036,30300.0,2021-04-23,1212.0
108265,80941,30114,60300.0,2010-06-06,2412.0
108266,80841,31076,13000.0,2024-10-29,520.0
108267,80085,32189,43000.0,2023-03-12,1720.0
108268,81701,34225,3055.5,2024-07-31,122.22
108269,80258,31930,50.0,2012-06-29,2.0
108270,80935,32618,33000.0,2021-11-26,1320.0
108271,81581,32969,30050.0,2012-01-03,1202.0
108273,81294,33219,350.0,2012-12-22,14.0
108274,80627,33850,3000.0,2014-07-22,120.0
108275,81593,32637,10005.5,2019-08-08,400.22
108276,80145,34896,3000.0,2011-05-21,120.0
108277,80660,32290,3300.0,2022-01-17,132.0
108278,81636,32347,30305.5,2017-05-03,1212.22
108279,80056,32908,30000.0,2021-07-22,1200.0
108280,80583,34965,305.5,2016-02-29,12.22
108281,81663,31339,3350.0,2019-03-26,134.0
108282,80322,34047,30000.0,2019-04-15,1200.0
108283,80289,33958,305.5,2012-07-27,12.22
108284,81041,31842,3050.0,2015-09-07,122.0
108285,81458,33276,6300.0,2017-03-25,252.0
108286,81168,30449,30350.0,2009-11-10,1214.0
108287,80366,33786,300.0,2013-05-02,12.0
108288,80732,33997,10305.5,2023-07-16,412.22
108289,81003,30031,5.5,2016-03-27,0.22
108290,81690,31439,10011.0,2014-10-02,400.44
108291,80907,32893,3050.0,2022-06-11,122.0
108292,81303,34862,5.5,2022-04-21,0.22
108293,81424,32635,30050.0,2014-04-13,1202.0
108294,81136,31029,20000.0,2010-07-09,800.0
108295,80057,31436,30000.0,2009-02-01,1200.0
108296,80772,31220,30600.0,2010-02-05,1224.0
108297,80774,32533,10055.5,2020-05-29,402.22
108299,81450,33482,311.0,2021-01-03,12.44
108300,80419,33863,40000.0,2015-04-25,1600.0
108301,81379,34815,6000.0,2024-11-04,240.0
108302,80805,30069,10050.0,2024-08-23,402.0
108303,80052,30965,30000.0,2014-04-02,1200.0
108304,80625,33237,70000.0,2015-10-07,2800.0
108305,80778,32521,33050.0,2015-03-27,1322.0
108306,81193,34406,10305.5,2016-07-13,412.22
108307,81196,30038,3000.0,2015-01-03,120.0
108308,81449,31100,10005.5,2020-05-19,400.22
108309,81702,31904,50000.0,2013-03-28,2000.0
108310,80326,34771,33000.0,2020-11-19,1320.0
108311,80223,31479,30305.5,2024-03-10,1212.22
108312,81379,31344,60050.0,2012-08-23,2402.0
108313,81029,31635,50.0,2019-11-25,2.0
108314,81719,32916,3000.0,2021-01-02,120.0
108315,81584,30436,3000.0,2021-11-13,120.0
108316,80304,33425,300.0,2018-10-20,12.0
108317,80968,31977,40000.0,2021-11-01,1600.0
108318,81477,33489,30300.0,2009-01-02,1212.0
108319,81469,31570,30300.0,2016-11-21,1212.0
108320,80720,31008,300.0,2009-12-18,12.0
108321,80018,31192,10000.0,2015-01-26,400.0
108322,80349,30792,3055.5,2024-02-07,122.22
108323,81653,33136,650.0,2024-10-19,26.0
108324,80005,31298,55.5,2024-01-09,2.22
108325,81016,30900,3000.0,2014-04-28,120.0
108326,81579,33686,100.0,2011-04-15,4.0
108327,81198,34178,6000.0,2015-10-06,240.0
108328,80211,33116,36000.0,2015-05-21,1440.0
108329,81937,34502,40000.0,2013-02-08,1600.0
108330,80554,32316,350.0,2014-12-14,14.0
108331,81390,32202,30050.0,2019-03-25,1202.0
108332,80045,34684,5.5,2015-07-06,0.22
108333,81325,31744,300.0,2013-09-05,12.0
108334,81532,30324,10305.5,2013-09-25,412.22
108335,80531,32171,50.0,2023-12-31,2.0
108336,80087,30014,55.5,2009-12-20,2.22
108337,81871,33206,16000.0,2022-08-09,640.0
108338,81458,31670,10300.0,2017-01-12,412.0
108339,80248,30912,40300.0,2021-05-24,1612.0
108340,81578,34693,50.0,2010-10-28,2.0
108341,81128,30395,30050.0,2013-03-24,1202.0
108342,81609,30362,63000.0,2012-05-24,2520.0
108343,80231,31855,3000.0,2010-02-25,120.0
108344,80476,31404,10000.0,2022-10-29,400.0
108345,80570,31533,10305.5,2021-08-16,412.22
108346,81652,31141,40000.0,2012-04-01,1600.0
108347,80765,32430,30100.0,2009-04-25,1204.0
108348,81040,34169,33000.0,2012-05-26,1320.0
108349,81146,34691,10005.5,2020-06-13,400.22
108350,80259,33194,30600.0,2011-01-02,1224.0
108351,80679,32908,60005.5,2012-01-28,2400.22
108352,80951,33377,5.5,2021-08-06,0.22
108353,80837,33216,300.0,2024-01-31,12.0
108354,80155,32145,30005.5,2016-12-06,1200.22
108355,81696,31480,600.0,2012-04-14,24.0
108356,80530,32295,6000.0,2013-09-09,240.0
108357,81885,30453,13300.0,2015-06-07,532.0
108358,80859,33299,30005.5,2010-06-20,1200.22
108359,81647,33064,3300.0,2022-09-16,132.0
108360,81827,31389,30000.0,2022-03-26,1200.0
108361,81226,33173,300.0,2011-09-17,12.0
108362,81618,33415,3000.0,2018-04-20,120.0
108363,80030,31044,10300.0,2023-05-01,412.0
108364,81791,32505,50.0,2016-05-16,2.0
108365,81507,30115,5.5,2019-02-26,0.22
108366,80983,30429,300.0,2020-09-05,12.0
108367,80179,33746,30000.0,2015-01-26,1200.0
108368,80341,33786,13300.0,2022-03-06,532.0
108369,81628,32082,50.0,2023-06-27,2.0
108370,80207,33501,13000.0,2015-09-07,520.0
108371,80949,34966,10100.0,2016-01-26,404.0
108372,80948,31580,30600.0,2018-12-19,1224.0
108373,80020,34158,33300.0,2017-09-10,1332.0
108374,81926,33595,3000.0,2016-03-30,120.0
108375,80947,32609,43000.0,2009-07-08,1720.0
108376,81519,32682,300.0,2011-08-14,12.0
108377,80617,32260,350.0,2011-02-11,14.0
108378,80478,34219,30305.5,2014-12-06,1212.22
108379,80456,32653,605.5,2015-04-23,24.22
108380,81922,33516,40005.5,2014-12-06,1600.22
108381,80172,30501,605.5,2013-06-21,24.22
108382,80081,34298,10300.0,2024-04-14,412.0
108383,81277,31303,10000.0,2023-08-23,400.0
108384,80296,32616,30100.0,2011-04-15,1204.0
108385,80838,31295,10300.0,2024-04-25,412.0
108386,81479,31291,5.5,2016-10-10,0.22
108387,80231,33260,3055.5,2010-08-01,122.22
108388,81547,32660,3005.5,2023-12-09,120.22
108390,81474,30257,30300.0,2013-08-07,1212.0
108391,81605,31724,3050.0,2013-07-04,122.0
108392,80189,33079,30000.0,2020-08-06,1200.0
108393,80061,31197,43000.0,2023-06-18,1720.0
108394,81988,32001,10305.5,2021-02-22,412.22
108395,80668,34237,33300.0,2017-06-26,1332.0
108396,81496,32754,50.0,2021-10-28,2.0
108397,81612,32870,30050.0,2019-06-23,1202.0
108398,81100,34752,50.0,2012-05-07,2.0
108399,81394,33277,10300.0,2024-01-23,412.0
108400,81689,34782,3005.5,2014-05-18,120.22
108401,80581,33908,10000.0,2011-05-15,400.0
108402,81298,33215,33005.5,2016-12-30,1320.22
108403,80800,32988,30100.0,2021-12-11,1204.0
108404,80140,34993,36000.0,2013-10-23,1440.0
108405,80723,30400,350.0,2012-06-11,14.0
108406,81617,34992,305.5,2014-06-08,12.22
108407,80760,30384,100.0,2010-04-25,4.0
108408,80299,32972,13000.0,2015-02-23,520.0
108409,81688,34140,300.0,2014-09-30,12.0
108410,80919,34093,30000.0,2018-09-03,1200.0
108412,80855,32491,36000.0,2015-06-22,1440.0
108413,80539,34763,55.5,2021-08-30,2.22
108414,81964,30124,5.5,2020-01-07,0.22
108415,80862,31676,3305.5,2011-12-14,132.22
108416,80673,33532,10305.5,2017-05-26,412.22
108417,81378,30756,30305.5,2013-12-19,1212.22
108418,80362,33751,10011.0,2016-11-17,400.44
108419,80823,34503,13005.5,2016-04-01,520.22
108420,81457,33470,3000.0,2016-08-17,120.0
108421,80795,31004,50.0,2023-08-11,2.0
108422,80633,31458,36000.0,2020-07-23,1440.0
108423,81878,31715,5.5,2012-03-26,0.22
108424,80053,31140,10000.0,2021-08-07,400.0
108425,81225,33036,40000.0,2009-11-09,1600.0
108426,80858,30802,3000.0,2014-06-29,120.0
108427,81865,32745,3000.0,2017-04-07,120.0
108428,80321,31023,10000.0,2013-06-25,400.0
108429,80013,30229,3000.0,2018-06-28,120.0
108431,80515,34552,40005.5,2018-09-09,1600.22
108432,80508,33918,70000.0,2015-11-03,2800.0
108433,81872,32476,10000.0,2010-05-15,400.0
108434,81928,34251,3055.5,2017-11-01,122.22
108435,81964,31241,60000.0,2009-05-26,2400.0
108436,80837,32597,30600.0,2010-05-21,1224.0
108437,81953,34730,50.0,2023-05-09,2.0
108438,80464,31683,311.0,2019-09-15,12.44
108439,81583,32049,50.0,2012-01-11,2.0
108440,81441,31969,100.0,2021-01-06,4.0
108441,80602,31611,33300.0,2017-10-14,1332.0
108442,80477,31804,10100.0,2009-12-18,404.0
108443,81640,34551,33300.0,2024-08-20,1332.0
108444,80109,32355,33050.0,2018-11-14,1322.0
108445,80104,31196,50.0,2010-12-17,2.0
108446,80939,34119,3000.0,2017-04-04,120.0
108447,80538,34346,33000.0,2024-10-30,1320.0
108448,81546,31742,300.0,2023-11-26,12.0
108449,80635,31852,33000.0,2012-07-16,1320.0
108450,81598,34411,30000.0,2015-12-22,1200.0
108451,81492,31427,30350.0,2017-07-27,1214.0
108452,80568,34753,40300.0,2018-04-06,1612.0
108453,81601,32477,16000.0,2024-04-12,640.0
108454,80213,34382,10300.0,2017-07-04,412.0
108455,81109,33238,30005.5,2023-02-16,1200.22
108456,80643,32311,30000.0,2022-01-04,1200.0
108457,81916,31522,300.0,2019-07-25,12.0
108458,80711,34998,300.0,2016-03-25,12.0
108459,80851,30029,55.5,2017-09-12,2.22
108460,80336,30873,3000.0,2023-09-21,120.0
108461,80114,32361,33000.0,2012-10-07,1320.0
108462,81894,30576,300.0,2018-11-18,12.0
108463,81112,32110,13000.0,2010-11-11,520.0
108464,80062,34433,5.5,2020-12-04,0.22
108465,80749,31457,3055.5,2022-08-30,122.22
108466,81902,30029,3005.5,2015-09-16,120.22
108467,80263,32180,30055.5,2009-10-01,1202.22
108468,80227,33105,5.5,2021-12-22,0.22
108469,80596,34414,13050.0,2009-09-24,522.0
108470,80074,31507,40050.0,2021-02-19,1602.0
108471,80750,31596,3600.0,2022-08-03,144.0
108472,81920,34202,10600.0,2013-09-12,424.0
108473,80735,31459,50.0,2012-12-16,2.0
108474,81575,30457,3000.0,2011-08-01,120.0
108475,81119,33896,40300.0,2019-07-25,1612.0
108476,81721,34495,55.5,2012-06-07,2.22
108477,81907,34470,600.0,2014-04-10,24.0
108478,80316,33576,5.5,2013-05-10,0.22
108479,81045,33848,30350.0,2017-09-02,1214.0
108480,80066,33346,30050.0,2017-08-19,1202.0
108481,80100,34842,30000.0,2024-05-10,1200.0
108482,80893,30300,3005.5,2013-03-26,120.22
108483,81173,33625,10005.5,2022-04-20,400.22
108484,81793,31982,36000.0,2010-03-13,1440.0
108485,81166,33239,10005.5,2021-07-30,400.22
108486,80001,31611,3050.0,2009-04-12,122.0
108487,80831,32095,20050.0,2017-12-23,802.0
108488,81925,32744,100.0,2016-11-11,4.0
108489,81452,31675,30005.5,2022-04-16,1200.22
108490,81322,31117,350.0,2011-10-09,14.0
108492,81084,31269,10005.5,2022-09-07,400.22
108493,80570,32565,50.0,2023-09-04,2.0
108494,81784,31204,600.0,2023-01-19,24.0
108495,81862,31829,30300.0,2022-12-04,1212.0
108496,80802,32314,50.0,2017-04-24,2.0
108497,80756,30564,10000.0,2015-06-05,400.0
108498,81895,31077,300.0,2016-02-02,12.0
108499,80765,32674,30000.0,2015-11-16,1200.0
108500,80118,30554,10305.5,2018-03-27,412.22
108501,80879,32496,10005.5,2023-01-10,400.22
108502,81025,30361,30000.0,2019-04-03,1200.0
108503,80866,30231,10000.0,2020-07-31,400.0
108504,81798,31660,3000.0,2021-10-08,120.0
108505,81666,31532,10000.0,2020-07-10,400.0
108506,81616,33653,10000.0,2024-08-06,400.0
108507,80572,31295,50.0,2014-05-02,2.0
108508,81053,34673,3000.0,2021-10-02,120.0
108509,81687,34445,10005.5,2015-02-13,400.22
108510,81141,31723,10350.0,2020-09-29,414.0
108511,81742,31406,33050.0,2022-10-29,1322.0
108512,81849,32596,30000.0,2019-01-01,1200.0
108513,81807,32838,30055.5,2014-07-12,1202.22
108514,81494,33343,63000.0,2012-10-14,2520.0
108515,80005,31950,33050.0,2021-11-28,1322.0
108516,80412,33006,50.0,2016-03-17,2.0
108517,80882,33632,20050.0,2023-10-11,802.0
108518,80404,32350,3300.0,2021-08-25,132.0
108519,80428,31258,50.0,2018-01-28,2.0
108520,80222,32039,3000.0,2019-09-15,120.0
108521,80108,32341,20050.0,2011-11-16,802.0
108522,80946,32072,305.5,2009-05-01,12.22
108523,81912,30357,300.0,2012-07-21,12.0
108524,81875,31438,30000.0,2012-12-24,1200.0
108525,80874,33975,20300.0,2024-06-15,812.0
108526,81437,33423,300.0,2012-03-29,12.0
108527,80960,33171,30600.0,2012-09-06,1224.0
108528,80130,30897,30005.5,2009-02-13,1200.22
108529,81824,33899,30100.0,2009-08-06,1204.0
108530,81856,32463,60300.0,2015-11-09,2412.0
108531,81920,33011,30300.0,2015-12-29,1212.0
108532,81024,31790,3000.0,2017-01-01,120.0
108533,80812,30059,13000.0,2010-01-10,520.0
108534,81344,31698,40300.0,2021-03-28,1612.0
108535,80546,31777,30000.0,2017-05-06,1200.0
108536,81330,30445,3050.0,2017-02-05,122.0
108537,80892,33989,3000.0,2022-07-12,120.0
108538,81321,33964,50.0,2020-08-13,2.0
108539,81119,34526,33000.0,2012-11-11,1320.0
108540,81730,30564,300.0,2010-09-24,12.0
108541,80866,33842,650.0,2010-07-15,26.0
108542,80493,30897,13300.0,2009-08-01,532.0
108543,80211,31796,6000.0,2015-11-01,240.0
108544,80570,30276,300.0,2011-06-26,12.0
108545,81827,33572,20050.0,2016-11-21,802.0
108546,81032,34558,30005.5,2014-02-26,1200.22
108547,81284,34795,3350.0,2023-02-08,134.0
108548,81825,32241,305.5,2023-10-06,12.22
108549,80849,33435,10005.5,2018-02-05,400.22
108550,81647,34749,3000.0,2012-06-09,120.0
108551,81874,33953,43000.0,2009-08-22,1720.0
108552,81507,33531,90000.0,2010-07-26,3600.0
108553,81981,33591,50.0,2015-05-19,2.0
108554,81562,34528,30005.5,2010-07-27,1200.22
108555,80120,33064,13300.0,2019-09-23,532.0
108556,81403,34179,30011.0,2009-05-21,1200.44
108557,81432,31408,3050.0,2010-02-21,122.0
108558,80270,34403,5.5,2011-02-16,0.22
108559,81284,34558,30005.5,2010-10-20,1200.22
108560,81122,30047,61.0,2017-10-04,2.44
108561,80154,34239,11.0,2012-09-26,0.44
108562,80132,33752,13005.5,2014-11-19,520.22
108563,81387,31117,43000.0,2022-05-02,1720.0
108564,81081,34263,100.0,2014-06-12,4.0
108565,80594,31720,63000.0,2011-01-31,2520.0
108568,81946,33538,13000.0,2014-01-16,520.0
108569,80006,32234,3005.5,2018-03-07,120.22
108570,80180,33041,10305.5,2022-12-03,412.22
108571,80150,30170,50.0,2020-05-07,2.0
108572,80160,30768,55.5,2015-01-17,2.22
108573,81541,30377,50.0,2023-06-17,2.0
108574,81014,31200,30300.0,2013-02-04,1212.0
108575,80348,32691,50.0,2009-07-10,2.0
108576,80807,33413,40000.0,2012-08-22,1600.0
108577,81801,31538,5.5,2017-08-14,0.22
108578,81314,31628,3300.0,2012-01-31,132.0
108579,81321,33226,300.0,2012-02-06,12.0
108580,80725,33850,33005.5,2022-02-24,1320.22
